ts_code,symbol,name,area,industry,fullname,enname,list_date
000650.SZ,650.0,仁和药业,江西,中成药,仁和药业股份有限公司,"Renhe Pharmacy Co.,Ltd",1996-12-10
000651.SZ,651.0,格力电器,广东,家用电器,珠海格力电器股份有限公司,"Gree Electric Appliances,Inc.of Zhuhai",1996-11-18
000652.SZ,652.0,泰达股份,天津,批发业,天津泰达股份有限公司,"Tianjin Teda Co., Ltd.",1996-11-28
000655.SZ,655.0,金岭矿业,山东,普钢,山东金岭矿业股份有限公司,"Shandong Jinling Mining Co., Ltd",1996-11-28
000656.SZ,656.0,金科股份,重庆,全国地产,金科地产集团股份有限公司,"Jinke Property Group Co.,Ltd.",1996-11-28
000657.SZ,657.0,中钨高新,海南,小金属,中钨高新材料股份有限公司,"China Tungsten and Hightech Materals Co.,Ltd",1996-12-05
000659.SZ,659.0,珠海中富,广东,广告包装,珠海中富实业股份有限公司,"Zhuhai Zhongfu Enterprise Co.,Ltd",1996-12-03
000661.SZ,661.0,长春高新,吉林,生物制药,长春高新技术产业(集团)股份有限公司,Changchun High-Tech Industries (Group) Inc.,1996-12-18
000663.SZ,663.0,永安林业,福建,林业,福建省永安林业(集团)股份有限公司,"Fujian Yongan Forestry(Group) Joint-Stock Co.,Ltd.",1996-12-06
000665.SZ,665.0,湖北广电,湖北,影视音像,湖北省广播电视信息网络股份有限公司,"Hubei Radio & Television Information Network Co., Ltd.",1996-12-10
000666.SZ,666.0,经纬纺机,北京,多元金融,经纬纺织机械股份有限公司,Jingwei Textile Machinery Company Limited,1996-12-10
000667.SZ,667.0,ST美置,云南,全国地产,美好置业集团股份有限公司,"Myhome Real Estate Development Group Co.,Ltd.",1996-12-05
000668.SZ,668.0,荣丰控股,山东,医药商业,荣丰控股集团股份有限公司,"Rongfengholding Group Co.,Ltd.",1996-12-10
000669.SZ,669.0,ST金鸿,吉林,供气供热,金鸿控股集团股份有限公司,"Jinhong Holding Group Co., Ltd.",1996-12-10
000670.SZ,670.0,盈方微,湖北,元器件,盈方微电子股份有限公司,"Infotmic Co.,Ltd",1996-12-17
000671.SZ,671.0,ST阳光城,福建,区域地产,阳光城集团股份有限公司,"Yango Group Co.,Ltd",1996-12-18
000672.SZ,672.0,上峰水泥,甘肃,水泥,甘肃上峰水泥股份有限公司,"Gansu Shangfeng Cement Co.,Ltd",1996-12-18
000676.SZ,676.0,智度股份,广东,互联网,智度科技股份有限公司,"Genimous Technology Co.,Ltd.",1996-12-24
000677.SZ,677.0,恒天海龙,山东,化纤,恒天海龙股份有限公司,"Chtc Helon Co., Ltd.",1996-12-26
000678.SZ,678.0,襄阳轴承,湖北,汽车配件,襄阳汽车轴承股份有限公司,"Xiangyang Automobile Bearing Company., Ltd",1997-01-06
000679.SZ,679.0,大连友谊,辽宁,百货,大连友谊(集团)股份有限公司,"Dalian Friendship (Group) Co.,Ltd.",1997-01-24
000680.SZ,680.0,山推股份,山东,工程机械,山推工程机械股份有限公司,"Shantui Construction Machinery Co.,Ltd",1997-01-22
000681.SZ,681.0,视觉中国,江苏,互联网,视觉(中国)文化发展股份有限公司,"Visual China Group Co., Ltd.",1997-01-21
000682.SZ,682.0,东方电子,山东,电气设备,东方电子股份有限公司,"Dongfang Electronics Co.,Ltd",1997-01-21
000683.SZ,683.0,远兴能源,内蒙,化工原料,内蒙古远兴能源股份有限公司,Inner Mongolia Yuan Xing Energy Company Limited,1997-01-31
000685.SZ,685.0,中山公用,广东,水务,中山公用事业集团股份有限公司,"Zhongshan Public Utilities Group Co.,Ltd.",1997-01-23
000686.SZ,686.0,东北证券,吉林,证券,东北证券股份有限公司,"Northeast Securities Co.,Ltd.",1997-02-27
000688.SZ,688.0,国城矿业,重庆,铅锌,国城矿业股份有限公司,"Guocheng Mining Co.,Ltd",1997-01-20
000690.SZ,690.0,宝新能源,广东,火力发电,广东宝丽华新能源股份有限公司,"Guangdong Baolihua New Energy Stock Co.,Ltd.",1997-01-28
000691.SZ,691.0,亚太实业,甘肃,化工原料,甘肃亚太实业发展股份有限公司,"Gansu Yatai Industrial Development Co., Ltd.",1997-02-28
000692.SZ,692.0,*ST惠天,辽宁,供气供热,沈阳惠天热电股份有限公司,"Shenyang Huitian Thermal Power Co.,Ltd",1997-02-27
000695.SZ,695.0,滨海能源,天津,广告包装,天津滨海能源发展股份有限公司,"Tianjin Binhai Energy & Development Co.,Ltd",1997-02-18
000697.SZ,697.0,*ST炼石,陕西,航空,炼石航空科技股份有限公司,"Ligeance Aerospace Technology Co.,Ltd.",1997-03-25
000698.SZ,698.0,沈阳化工,辽宁,石油加工,沈阳化工股份有限公司,"Shenyang Chemical Industry Co.,Ltd",1997-02-20
000700.SZ,700.0,模塑科技,江苏,汽车配件,江南模塑科技股份有限公司,"Jiangnan Mould & Plastic Technology Co.,Ltd.",1997-02-28
000701.SZ,701.0,厦门信达,福建,商贸代理,厦门信达股份有限公司,Xiamen Xindeco Ltd.,1997-02-26
000702.SZ,702.0,正虹科技,湖南,饲料,湖南正虹科技发展股份有限公司,"Hunan Zhenghong Science and Technology Develop Co.,Ltd.",1997-03-18
000703.SZ,703.0,恒逸石化,广西,化纤,恒逸石化股份有限公司,"Hengyi Petrochemical Co., Ltd.",1997-03-28
000705.SZ,705.0,浙江震元,浙江,医药商业,浙江震元股份有限公司,"Zhejiang Zhenyuan Share Co.,Ltd.",1997-04-10
000707.SZ,707.0,双环科技,湖北,化工原料,湖北双环科技股份有限公司,"Hubei Shuanghuan Science and Technology Stock Co., Ltd",1997-04-15
000708.SZ,708.0,中信特钢,湖北,特种钢,中信泰富特钢集团股份有限公司,"Citic Pacific Special Steel Group Co., Ltd",1997-03-26
000709.SZ,709.0,河钢股份,河北,普钢,河钢股份有限公司,Hbis Company Limited,1997-04-16
000710.SZ,710.0,贝瑞基因,四川,医疗保健,成都市贝瑞和康基因技术股份有限公司,"Berry Genomics Co., Ltd",1997-04-22
000711.SZ,711.0,*ST京蓝,黑龙江,环境保护,京蓝科技股份有限公司,"Kingland Technology Co.,Ltd.",1997-04-11
000712.SZ,712.0,锦龙股份,广东,证券,广东锦龙发展股份有限公司,Guangdong Golden Dragon Development Inc.,1997-04-15
000713.SZ,713.0,丰乐种业,安徽,种植业,合肥丰乐种业股份有限公司,"Hefei Fengle Seed Co.,Ltd",1997-04-22
000715.SZ,715.0,中兴商业,辽宁,百货,中兴-沈阳商业大厦(集团)股份有限公司,"Zhongxing Shenyang Commercial Building  Group Co., Ltd",1997-05-08
000716.SZ,716.0,黑芝麻,广西,食品,南方黑芝麻集团股份有限公司,"Nanfang Black Sesame Group Co.,Ltd.",1997-04-18
000717.SZ,717.0,中南股份,广东,普钢,广东中南钢铁股份有限公司,"Guangdong Zhongnan Iron & Steel Co., Ltd.",1997-05-08
000718.SZ,718.0,苏宁环球,吉林,区域地产,苏宁环球股份有限公司,"Suning Universal Co.,Ltd",1997-04-08
000719.SZ,719.0,中原传媒,河南,出版业,中原大地传媒股份有限公司,"Central China Land Media Co.,Ltd",1997-03-31
000720.SZ,720.0,新能泰山,山东,电气设备,山东新能泰山发电股份有限公司,"Shandong Xinneng Taishan Power Generation Co.,Ltd.",1997-05-09
000721.SZ,721.0,西安饮食,陕西,酒店餐饮,西安饮食股份有限公司,"Xi'an Catering Co.,Ltd.",1997-04-30
000722.SZ,722.0,湖南发展,湖南,其他建材,湖南发展集团股份有限公司,"Hunan Development Group Co.,Ltd",1997-05-22
000723.SZ,723.0,美锦能源,山西,焦炭加工,山西美锦能源股份有限公司,"Shanxi Meijin Energy Co.,Ltd.",1997-05-15
000725.SZ,725.0,京东方A,北京,元器件,京东方科技集团股份有限公司,"Boe Technology Group Co.,Ltd.",2001-01-12
000726.SZ,726.0,鲁泰A,山东,纺织,鲁泰纺织股份有限公司,"Lu Thai Textile Co.,Ltd",2000-12-25
000727.SZ,727.0,冠捷科技,江苏,元器件,冠捷电子科技股份有限公司,"Tpv Technology Co., Ltd.",1997-05-20
000728.SZ,728.0,国元证券,安徽,证券,国元证券股份有限公司,Guoyuan Securities Company Limited,1997-06-16
000729.SZ,729.0,燕京啤酒,北京,啤酒,北京燕京啤酒股份有限公司,"Beijing Yanjing Brewery Co.,Ltd.",1997-07-16
000731.SZ,731.0,四川美丰,四川,农药化肥,四川美丰化工股份有限公司,"Sichuan Meifeng Chemical Industry Co., Ltd.",1997-06-17
000732.SZ,732.0,ST泰禾,福建,区域地产,泰禾集团股份有限公司,"Tahoe Group Co., Ltd.",1997-07-04
000733.SZ,733.0,振华科技,贵州,元器件,中国振华(集团)科技股份有限公司,"China Zhenhua(Group) Science & Technology Co.,Ltd",1997-07-03
000735.SZ,735.0,罗牛山,海南,农业综合,罗牛山股份有限公司,"Luoniushan Co., Ltd.",1997-06-11
000736.SZ,736.0,中交地产,重庆,全国地产,中交地产股份有限公司,CCCG Real Estate Corporation Limited,1997-04-25
000737.SZ,737.0,北方铜业,山西,铜,北方铜业股份有限公司,"North Copper Co.,Ltd",1997-04-28
000738.SZ,738.0,航发控制,江苏,航空,中国航发动力控制股份有限公司,"Aecc Aero-Engine Control Co.,Ltd.",1997-06-26
000739.SZ,739.0,普洛药业,浙江,化学制药,普洛药业股份有限公司,"Apeloa Pharmaceutical Co.,Ltd",1997-05-09
000750.SZ,750.0,国海证券,广西,证券,国海证券股份有限公司,"Sealand Securities Co., Ltd.",1997-07-09
000751.SZ,751.0,锌业股份,辽宁,铅锌,葫芦岛锌业股份有限公司,"Huludao Zinc Industry Co.,Ltd.",1997-06-26
000752.SZ,752.0,*ST西发,西藏,啤酒,西藏发展股份有限公司,"Tibet Development Co.,Ltd",1997-06-25
000753.SZ,753.0,漳州发展,福建,汽车服务,福建漳州发展股份有限公司,"Fujian Zhangzhou Development Co.,Ltd",1997-06-26
000755.SZ,755.0,山西路桥,山西,路桥,山西路桥股份有限公司,"Shanxi Road & Bridge Co.,Ltd.",1997-06-27
000756.SZ,756.0,新华制药,山东,化学制药,山东新华制药股份有限公司,Shandong Xinhua Pharmaceutical Company Limited,1997-08-06
000757.SZ,757.0,浩物股份,四川,汽车服务,四川浩物机电股份有限公司,"Sichuan Haowu Electromechanical Co.,Ltd.",1997-06-27
000758.SZ,758.0,中色股份,北京,铅锌,中国有色金属建设股份有限公司,"China Nonferrous Metal Industry's Foreign Engineering and Construction Co.,Ltd.",1997-04-16
000759.SZ,759.0,中百集团,湖北,超市连锁,中百控股集团股份有限公司,"Zhongbai Holdings Group Co.,Ltd.",1997-05-19
000761.SZ,761.0,本钢板材,辽宁,普钢,本钢板材股份有限公司,"Bengang Steel Plates Co.,Ltd.",1998-01-15
000762.SZ,762.0,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,"Tibet Mineral Development Co.,Ltd",1997-07-08
000766.SZ,766.0,通化金马,吉林,化学制药,通化金马药业集团股份有限公司,"Tonghua Golden-Horse Pharmaceutical Industry Co,Ltd",1997-04-30
000767.SZ,767.0,晋控电力,山西,火力发电,晋能控股山西电力股份有限公司,"Jinneng Holding Shanxi Electric Power Co., Ltd.",1997-06-09
000768.SZ,768.0,中航西飞,陕西,航空,中航西安飞机工业集团股份有限公司,Avic Xi’An Aircraft Industry Group Company Ltd.,1997-06-26
000776.SZ,776.0,广发证券,广东,证券,广发证券股份有限公司,"Gf Securities Co.,Ltd.",1997-06-11
000777.SZ,777.0,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,"Sufa Technology Industry Co.,Ltd., Cnnc",1997-07-10
000778.SZ,778.0,新兴铸管,河北,钢加工,新兴铸管股份有限公司,"Xinxing Ductile Iron Pipes Co.,Ltd.",1997-06-06
000779.SZ,779.0,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,"Gansu Engineering Consulting Group Co., Ltd.",1997-05-28
000782.SZ,782.0,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,"Guangdong Xinhui Meida Nylon Co.,Ltd.",1997-06-19
000783.SZ,783.0,长江证券,湖北,证券,长江证券股份有限公司,Changjiang Securities Company Limited,1997-07-31
000785.SZ,785.0,居然之家,湖北,百货,居然之家新零售集团股份有限公司,Easyhome New Retail Group Corporation Limited,1997-07-11
000786.SZ,786.0,北新建材,北京,其他建材,北新集团建材股份有限公司,Beijing New Building Materials Public Limited Company,1997-06-06
000788.SZ,788.0,北大医药,重庆,化学制药,北大医药股份有限公司,"Pku Healthcare Corp., Ltd.",1997-06-16
000789.SZ,789.0,万年青,江西,水泥,江西万年青水泥股份有限公司,"Jiangxi Wannianqing Cement Co.,Ltd.",1997-09-23
000790.SZ,790.0,华神科技,四川,中成药,成都华神科技集团股份有限公司,"Chengdu Huasun Technology Group Inc., Ltd.",1998-03-27
000791.SZ,791.0,甘肃能源,甘肃,水力发电,甘肃电投能源发展股份有限公司,"Gepic Energy Development Co., Ltd.",1997-10-14
000792.SZ,792.0,盐湖股份,青海,农药化肥,青海盐湖工业股份有限公司,"Qinghai Salt Lake Industry Co.,Ltd",1997-09-04
000793.SZ,793.0,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,Huawen Media Group,1997-07-29
000795.SZ,795.0,英洛华,浙江,矿物制品,英洛华科技股份有限公司,"Innuovo Technology Co.,Ltd.",1997-08-08
000796.SZ,796.0,*ST凯撒,海南,旅游服务,凯撒同盛发展股份有限公司,"Caissa Tosun Development Co.,Ltd.",1997-07-03
000797.SZ,797.0,中国武夷,福建,全国地产,中国武夷实业股份有限公司,"China Wuyi Co.,Ltd.",1997-07-15
000798.SZ,798.0,中水渔业,北京,渔业,中水集团远洋股份有限公司,"Cnfc Overseas Fisheries Co.,Ltd",1998-02-12
000799.SZ,799.0,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,"Jiugui Liquor Co., Ltd.",1997-07-18
000800.SZ,800.0,一汽解放,吉林,汽车整车,一汽解放集团股份有限公司,"Faw Jiefang Group Co., Ltd",1997-06-18
000801.SZ,801.0,四川九洲,四川,家用电器,四川九洲电器股份有限公司,"Sichuan Jiuzhou Electric Co., Ltd.",1998-05-06
000802.SZ,802.0,北京文化,北京,影视音像,北京京西文化旅游股份有限公司,"Beijing Jingxi Culture & Tourism Co.,Ltd",1998-01-08
000803.SZ,803.0,山高环能,四川,环境保护,山高环能集团股份有限公司,Shandong High Speed Renewable Energy Group Limited,1998-03-03
000806.SZ,806.0,*ST银河,广西,电气设备,北海银河生物产业投资股份有限公司,"Galaxybiomedical Investment Co., Ltd.",1998-04-16
000807.SZ,807.0,云铝股份,云南,铝,云南铝业股份有限公司,"Yunnan Aluminium Co.,Ltd.",1998-04-08
000809.SZ,809.0,ST新城,辽宁,区域地产,铁岭新城投资控股(集团)股份有限公司,Tieling Newcity Investment Holding (Group) Limited,1998-06-16
000810.SZ,810.0,创维数字,四川,家用电器,创维数字股份有限公司,"Skyworth Digital Co.,Ltd.",1998-06-02
000811.SZ,811.0,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,"Moon Environment Technology Co.,Ltd.",1998-05-28
000812.SZ,812.0,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,"Shaanxi Jinye Science Technology and Education Group.,Ltd.",1998-06-23
000813.SZ,813.0,德展健康,新疆,化学制药,德展大健康股份有限公司,Dezhan Healthcare Company Limited.,1998-05-19
000815.SZ,815.0,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,"Mcc Meili Cloud Computing Industry Investment Co., Ltd",1998-06-09
000816.SZ,816.0,智慧农业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,"Jiangsu Nonghua Intelligent Agriculture Technology Co.,Ltd.",1997-08-18
000818.SZ,818.0,航锦科技,辽宁,化工原料,航锦科技股份有限公司,"Hangjin Technology Co.,Ltd.",1997-10-17
000819.SZ,819.0,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,"Yueyang Xingchang Petro-Chemical Co.,Ltd",1997-06-25
000820.SZ,820.0,神雾节能,江西,环境保护,神雾节能股份有限公司,"Shenwu Energy Saving Co., Ltd.",1998-06-30
000821.SZ,821.0,京山轻机,湖北,电气设备,湖北京山轻工机械股份有限公司,"J.S. Corrugating Machinery Co., Ltd.",1998-06-26
000822.SZ,822.0,山东海化,山东,化工原料,山东海化股份有限公司,"Shandong Haihua Co.,Ltd",1998-07-03
000823.SZ,823.0,超声电子,广东,元器件,广东汕头超声电子股份有限公司,"Guangdong Goworld Co.,Ltd.",1997-10-08
000825.SZ,825.0,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,"Shanxi Taigang Stainless Steel Co., Ltd.",1998-10-21
000826.SZ,826.0,启迪环境,湖北,环境保护,启迪环境科技发展股份有限公司,"Tus Environmental Science and Technology Development Co., Ltd.",1998-02-25
000828.SZ,828.0,东莞控股,广东,路桥,东莞发展控股股份有限公司,"Dongguan Development (Holdings) Co.,Ltd.",1997-06-17
000829.SZ,829.0,天音控股,江西,其他商业,天音通信控股股份有限公司,"Telling Telecommunication Holding Co.,Ltd",1997-12-02
000830.SZ,830.0,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,"Luxi Chemical Group Co.,Ltd.",1998-08-07
000831.SZ,831.0,中国稀土,江西,小金属,中国稀土集团资源科技股份有限公司,"China Rare Earth Resources and Technology Co., Ltd.",1998-09-11
000833.SZ,833.0,粤桂股份,广西,食品,广西粤桂广业控股股份有限公司,"Guangxi Yuegui Guangye Holdings Co., Ltd.",1998-11-11
000836.SZ,836.0,富通信息,天津,通信设备,天津富通信息科技股份有限公司,"Tianjin Futong Information Science & Technology Co.,Ltd.",1997-09-29
000837.SZ,837.0,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,"Qinchuan Machine Tool & Tool Group Share Co., Ltd.",1998-09-28
000838.SZ,838.0,财信发展,重庆,区域地产,财信地产发展集团股份有限公司,"Casin Real Estate Development Group Co.,Ltd.",1997-06-26
000839.SZ,839.0,ST国安,北京,综合类,中信国安信息产业股份有限公司,"Citic Guoan Information Industry Co.,Ltd.",1997-10-31
000848.SZ,848.0,承德露露,河北,软饮料,承德露露股份公司,"Cheng De Lolo Co.,Ltd.",1997-11-13
000850.SZ,850.0,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,Anhui Huamao Textile Company Limited,1998-10-07
000851.SZ,851.0,高鸿股份,贵州,通信设备,大唐高鸿网络股份有限公司,"Gohigh Networks Co.,Ltd",1998-06-09
000852.SZ,852.0,石化机械,湖北,化工机械,中石化石油机械股份有限公司,Sinopec Oilfield Equipment Corporation,1998-11-26
000856.SZ,856.0,冀东装备,河北,专用机械,唐山冀东装备工程股份有限公司,"Tangshan Jidong Equipment and Engineering Co.,Ltd.",1998-08-13
